INDEX,COLOR,OUT_INDEX,OUTPUT_DATA_REL,OUTPUT_DATA_FMT,OUTPUT_DATA_RAW
8488,WHITE,88,e1e6,e1e6,e1e6
8489,WHITE,298,f2e2,f2e2,f2e2
8490,WHITE,616,d4d5,d4d5,d4d5
8491,WHITE,589,c4d5,c4d5,c4d5
8492,WHITE,21,a1c1,a1c1,a1c1
8493,WHITE,44,c1c8,c1c8,c1c8
8494,WHITE,316,g2h3,g2h3,g2h3
8495,WHITE,1340,c8c7,c8c7,c8c7
8496,WHITE,272,e2d3,e2d3,e2d3
8497,WHITE,434,d3e3,d3e3,d3e3
8498,WHITE,716,h4g5,h4g5,h4g5
8499,WHITE,1160,c7e7,c7e7,c7e7
8500,WHITE,1211,e7e6,e7e6,e7e6
8501,WHITE,1025,e6d6,e6d6,e6d6
8502,WHITE,448,e3e6,e3e6,e3e6
8503,WHITE,995,d6d7,d6d7,d6d7
8504,WHITE,1030,e6e5,e6e5,e6e5
8505,WHITE,1191,d7d5,d7d5,d7d5
8506,BLACK,291,f2f4,c7c5,c7c5
8507,BLACK,670,f4e5,c5d4,c5d4
8508,BLACK,833,e5e6,d4d3,d4d3
8509,BLACK,248,d2d3,e7e6,e7e6
8510,BLACK,1480,g1f3,b8c6,b8c6
8511,BLACK,52,c1e3,f8d6,f8d6
8512,BLACK,463,e3f2,d6c7,d6c7
8513,BLACK,1462,b1d2,g8e7,g8e7
8514,BLACK,303,f2g1,c7b8,c7b8
8515,BLACK,1,O-O,O-O,e8g8
8516,BLACK,1500,d2b3,e7g6,e7g6
8517,BLACK,226,c2b3,f7g6,f7g6
8518,BLACK,91,e1h4,d8a5,d8a5
8519,BLACK,713,h4h6,a5a3,a5a3
8520,BLACK,138,g1e3,b8d6,b8d6
8521,BLACK,1556,f3g5,c6b4,c6b4
8522,BLACK,1670,g5e6,b4d3,b4d3
8523,BLACK,317,g2g3,b7b6,b7b6
8524,BLACK,115,f1h3,c8a6,c8a6
8525,BLACK,164,h1f1,a8c8,a8c8
8526,BLACK,272,e2d3,d7e6,d7e6
8527,BLACK,123,f1e1,c8d8,c8d8
8528,BLACK,42,b1c1,g8f8,g8f8
8529,WHITE,245,d2d4,d2d4,d2d4
8530,WHITE,1480,g1f3,g1f3,g1f3
8531,WHITE,222,c2c4,c2c4,c2c4
8532,WHITE,1460,b1c3,b1c3,b1c3
8533,WHITE,268,e2e4,e2e4,e2e4
8534,WHITE,643,e4e5,e4e5,e4e5
8535,WHITE,179,a2a4,a2a4,a2a4
8536,WHITE,1556,f3g5,f3g5,f3g5
8537,WHITE,68,d1h5,d1h5,d1h5
8538,WHITE,905,h5h6,h5h6,h5h6
8539,WHITE,55,c1d2,c1d2,c1d2
8540,WHITE,1092,h6g7,h6g7,h6g7
8541,WHITE,1532,c3d5,c3d5,c3d5
8542,WHITE,1668,g5h7,g5h7,g5h7
8543,WHITE,239,d2h6,d2h6,d2h6
8544,WHITE,20,a1d1,a1d1,a1d1
8545,WHITE,1107,h6d2,h6d2,h6d2
8546,WHITE,1248,g7f8,g7f8,g7f8
8547,WHITE,1766,h7f6,h7f6,h7f6
8548,WHITE,243,d2a5,d2a5,d2a5
8549,WHITE,745,a5c3,a5c3,a5c3
8550,WHITE,112,f1b5,f1b5,f1b5
8551,WHITE,99,e1d2,e1d2,e1d2
8552,BLACK,291,f2f4,c7c5,c7c5
8553,BLACK,670,f4e5,c5d4,c5d4
8554,BLACK,833,e5e6,d4d3,d4d3
8555,BLACK,1480,g1f3,b8c6,b8c6
8556,BLACK,248,d2d3,e7e6,e7e6
8557,BLACK,1460,b1c3,g8f6,g8f6
8558,BLACK,1532,c3d5,f6e4,f6e4
8559,BLACK,268,e2e4,d7d5,d7d5
8560,BLACK,92,e1e4,d8d5,d8d5
8561,BLACK,428,d3e4,e6d5,e6d5
8562,BLACK,117,f1d3,c8e6,c8e6
8563,BLACK,52,c1e3,f8d6,f8d6
8564,BLACK,0,O-O-O,O-O-O,e8c8
8565,BLACK,225,c2c3,f7f6,f7f6
8566,BLACK,317,g2g3,b7b6,b7b6
8567,BLACK,118,f1g2,c8b7,c8b7
8568,BLACK,1557,f3e5,c6d4,c6d4
8569,BLACK,438,d3e2,e6d7,e6d7
8570,BLACK,20,a1d1,h8e8,h8e8
8571,BLACK,264,e2h5,d7a4,d7a4
8572,BLACK,919,h5e2,a4d7,a4d7
8573,BLACK,266,e2b5,d7g4,d7g4
8574,BLACK,767,b5a4,g4h5,g4h5
8575,BLACK,555,a4c2,h5f7,h5f7
8576,BLACK,447,e3h6,d6a3,d6a3
8577,BLACK,179,a2a4,h7h5,h7h5
8578,BLACK,545,a4a5,h5h4,h5h4
8579,BLACK,318,g2f3,b7c6,b7c6
8580,BLACK,643,e4e5,d5d4,d5d4
8581,BLACK,89,e1e5,d8d4,d8d4
8582,BLACK,200,b2b4,g7g5,g7g5
8583,BLACK,66,d1d7,e8e2,e8e2
8584,BLACK,1092,h6g7,a3b2,a3b2
8585,BLACK,503,g3g4,b6b5,b6b5
8586,BLACK,478,f3g4,c6b5,c6b5
8587,BLACK,1178,d7d8,e2e1,e2e1
8588,BLACK,694,g4f5,b5c4,b5c4
8589,BLACK,221,c2e4,f7d5,f7d5
8590,WHITE,245,d2d4,d2d4,d2d4
8591,WHITE,1480,g1f3,g1f3,g1f3
8592,WHITE,222,c2c4,c2c4,c2c4
8593,WHITE,78,d1c2,d1c2,d1c2
8594,WHITE,50,c1f4,c1f4,c1f4
8595,WHITE,1460,b1c3,b1c3,b1c3
8596,WHITE,271,e2e3,e2e3,e2e3
8597,WHITE,617,d4c5,d4c5,d4c5
8598,WHITE,670,f4e5,f4e5,f4e5
8599,WHITE,114,f1c4,f1c4,f1c4
8600,WHITE,1533,c3b5,c3b5,c3b5
8601,WHITE,21,a1c1,a1c1,a1c1
8602,WHITE,222,c2c4,c2c4,c2c4
8603,WHITE,51,c1c4,c1c4,c1c4
8604,WHITE,847,e5c3,e5c3,e5c3
8605,WHITE,1,O-O,O-O,e1g1
8606,WHITE,1633,b5d4,b5d4,b5d4
8607,WHITE,596,c4d4,c4d4,c4d4
8608,WHITE,610,d4d7,d4d7,d4d7
8609,WHITE,201,b2c3,b2c3,b2c3
8610,WHITE,1183,d7e7,d7e7,d7e7
8611,WHITE,124,f1d1,f1d1,f1d1
8612,WHITE,1557,f3e5,f3e5,f3e5
8613,WHITE,314,g2g4,g2g4,g2g4
8614,WHITE,81,d1f1,d1f1,d1f1
8615,WHITE,179,a2a4,a2a4,a2a4
8616,WHITE,1654,e5g6,e5g6,e5g6
8617,WHITE,1217,e7e4,e7e4,e7e4
8618,WHITE,125,f1c1,f1c1,f1c1
8619,WHITE,651,e4a4,e4a4,e4a4
8620,WHITE,45,c1c7,c1c7,c1c7
8621,WHITE,140,g1g2,g1g2,g1g2
8622,WHITE,548,a4f4,a4f4,a4f4
8623,WHITE,1165,c7c6,c7c6,c7c6
8624,WHITE,978,c6a6,c6a6,c6a6
8625,WHITE,317,g2g3,g2g3,g2g3
8626,BLACK,291,f2f4,c7c5,c7c5
8627,BLACK,670,f4e5,c5d4,c5d4
8628,BLACK,833,e5e6,d4d3,d4d3
8629,BLACK,1480,g1f3,b8c6,b8c6
8630,BLACK,248,d2d3,e7e6,e7e6
8631,BLACK,52,c1e3,f8d6,f8d6
8632,BLACK,463,e3f2,d6c7,d6c7
8633,BLACK,339,h2h3,a7a6,a7a6
8634,BLACK,1462,b1d2,g8e7,g8e7
8635,BLACK,1,O-O,O-O,e8g8
8636,BLACK,103,e1d1,d8e8,d8e8
8637,BLACK,1500,d2b3,e7g6,e7g6
8638,BLACK,1528,b3d4,g6e5,g6e5
8639,BLACK,222,c2c4,f7f5,f7f5
8640,BLACK,1557,f3e5,c6d4,c6d4
8641,BLACK,1592,d4e6,e5d3,e5d3
8642,BLACK,181,a2a3,h7h6,h7h6
8643,BLACK,271,e2e3,d7d6,d7d6
8644,BLACK,200,b2b4,g7g5,g7g5
8645,BLACK,358,a3b4,h6g5,h6g5
8646,BLACK,75,d1b3,e8g6,e8g6
8647,BLACK,454,e3e4,d6d5,d6d5
8648,BLACK,287,f2b6,c7g3,c7g3
8649,BLACK,947,b6a7,g3h2,g3h2
8650,BLACK,42,b1c1,g8f8,g8f8
8651,BLACK,385,b3e3,g6d6,g6d6
8652,BLACK,120,f1e2,c8d7,c8d7
8653,BLACK,460,e3c3,d6f6,d6f6
8654,BLACK,57,c1b2,f8g7,f8g7
8655,BLACK,272,e2d3,d7e6,d7e6
8656,BLACK,169,h1a1,a8h8,a8h8
8657,BLACK,440,d3c2,e6f7,e6f7
8658,WHITE,248,d2d3,d2d3,d2d3
8659,WHITE,1462,b1d2,b1d2,b1d2
8660,WHITE,1480,g1f3,g1f3,g1f3
8661,WHITE,317,g2g3,g2g3,g2g3
8662,WHITE,118,f1g2,f1g2,f1g2
8663,WHITE,1558,f3h4,f3h4,f3h4
8664,WHITE,1,O-O,O-O,e1g1
8665,WHITE,1622,h4g6,h4g6,h4g6
8666,WHITE,268,e2e4,e2e4,e2e4
8667,WHITE,76,d1e2,d1e2,d1e2
8668,WHITE,643,e4e5,e4e5,e4e5
8669,WHITE,225,c2c3,c2c3,c2c3
8670,WHITE,337,h2h4,h2h4,h2h4
8671,WHITE,1499,d2f3,d2f3,d2f3
8672,WHITE,316,g2h3,g2h3,g2h3
8673,WHITE,50,c1f4,c1f4,c1f4
8674,WHITE,140,g1g2,g1g2,g1g2
8675,WHITE,121,f1h1,f1h1,f1h1
8676,WHITE,404,c3c4,c3c4,c3c4
8677,WHITE,20,a1d1,a1d1,a1d1
8678,WHITE,319,g2h2,g2h2,g2h2
8679,WHITE,535,h3g2,h3g2,h3g2
8680,WHITE,429,d3d4,d3d4,d3d4
8681,WHITE,1556,f3g5,f3g5,f3g5
8682,WHITE,71,d1d4,d1d4,d1d4
8683,WHITE,680,f4e3,f4e3,f4e3
8684,WHITE,620,d4f4,d4f4,d4f4
8685,WHITE,716,h4g5,h4g5,h4g5
8686,WHITE,349,h2g1,h2g1,h2g1
8687,WHITE,671,f4h4,f4h4,f4h4
8688,WHITE,455,e3d4,e3d4,e3d4
8689,WHITE,711,h4h7,h4h7,h4h7
8690,WHITE,270,e2f3,e2f3,e2f3
8691,WHITE,490,f3e2,f3e2,f3e2
8692,WHITE,316,g2h3,g2h3,g2h3
8693,WHITE,202,b2b3,b2b3,b2b3
8694,WHITE,518,h3c8,h3c8,h3c8
8695,WHITE,379,b3c4,b3c4,b3c4
8696,WHITE,278,e2b2,e2b2,e2b2
8697,WHITE,609,d4g7,d4g7,d4g7
8698,WHITE,1258,g7f6,g7f6,g7f6
8699,WHITE,1272,h7f7,h7f7,h7f7
8700,WHITE,140,g1g2,g1g2,g1g2
8701,BLACK,291,f2f4,c7c5,c7c5
8702,BLACK,202,b2b3,g7g6,g7g6
8703,BLACK,670,f4e5,c5d4,c5d4
8704,BLACK,268,e2e4,d7d5,d7d5
8705,BLACK,1460,b1c3,g8f6,g8f6
8706,BLACK,1534,c3e4,f6d5,f6d5
8707,BLACK,1604,e4g3,d5b6,d5b6
8708,BLACK,57,c1b2,f8g7,f8g7
8709,BLACK,1,O-O,O-O,e8g8
8710,BLACK,1480,g1f3,b8c6,b8c6
8711,BLACK,1558,f3h4,c6a5,c6a5
8712,BLACK,181,a2a3,h7h6,h7h6
8713,BLACK,1623,h4f5,a5c4,a5c4
8714,BLACK,1565,g3f5,b6c4,b6c4
8715,BLACK,1667,f5e3,c4d6,c4d6
8716,BLACK,1551,e3c4,d6f5,d6f5
8717,BLACK,95,e1e3,d8d6,d8d6
8718,BLACK,117,f1d3,c8e6,c8e6
8719,BLACK,466,e3g1,d6b8,d6b8
8720,BLACK,163,h1g1,a8b8,a8b8
8721,BLACK,1585,c4b6,f5g3,f5g3
8722,BLACK,129,g1g7,b8b2,b8b2
8723,BLACK,428,d3e4,e6d5,e6d5
8724,BLACK,248,d2d3,e7e6,e7e6
8725,BLACK,195,b2f6,g7c3,g7c3
8726,WHITE,268,e2e4,e2e4,e2e4
8727,WHITE,644,e4d5,e4d5,e4d5
8728,WHITE,112,f1b5,f1b5,f1b5
8729,WHITE,222,c2c4,c2c4,c2c4
8730,WHITE,767,b5a4,b5a4,b5a4
8731,WHITE,591,c4b5,c4b5,c4b5
8732,WHITE,756,b5b6,b5b6,b5b6
8733,WHITE,542,a4c6,a4c6,a4c6
8734,WHITE,968,c6a8,c6a8,c6a8
8735,WHITE,1480,g1f3,g1f3,g1f3
8736,WHITE,1,O-O,O-O,e1g1
8737,WHITE,245,d2d4,d2d4,d2d4
8738,WHITE,1460,b1c3,b1c3,b1c3
8739,WHITE,616,d4d5,d4d5,d4d5
8740,WHITE,1532,c3d5,c3d5,c3d5
8741,WHITE,1557,f3e5,f3e5,f3e5
8742,WHITE,50,c1f4,c1f4,c1f4
8743,WHITE,22,a1b1,a1b1,a1b1
8744,WHITE,69,d1d5,d1d5,d1d5
8745,WHITE,35,b1b2,b1b2,b1b2
8746,WHITE,124,f1d1,f1d1,f1d1
8747,WHITE,67,d1d6,d1d6,d1d6
8748,WHITE,678,f4g3,f4g3,f4g3
8749,WHITE,208,b2d2,b2d2,b2d2
8750,WHITE,992,d6d8,d6d8,d6d8
8751,WHITE,1359,d8a8,d8a8,d8a8
8752,WHITE,237,d2d8,d2d8,d2d8
8753,BLACK,291,f2f4,c7c5,c7c5
8754,BLACK,1480,g1f3,b8c6,b8c6
8755,BLACK,670,f4e5,c5d4,c5d4
8756,BLACK,1460,b1c3,g8f6,g8f6
8757,BLACK,248,d2d3,e7e6,e7e6
8758,BLACK,94,e1g3,d8b6,d8b6
8759,BLACK,1559,f3d4,c6e5,c6e5
8760,BLACK,1533,c3b5,f6g4,f6g4
8761,BLACK,1632,b5d6,g4e3,g4e3
8762,BLACK,496,g3g7,b6b2,b6b2
8763,WHITE,245,d2d4,d2d4,d2d4
8764,WHITE,1480,g1f3,g1f3,g1f3
8765,WHITE,222,c2c4,c2c4,c2c4
8766,WHITE,1460,b1c3,b1c3,b1c3
8767,WHITE,268,e2e4,e2e4,e2e4
8768,WHITE,1559,f3d4,f3d4,f3d4
8769,WHITE,317,g2g3,g2g3,g2g3
8770,WHITE,118,f1g2,f1g2,f1g2
8771,WHITE,1,O-O,O-O,e1g1
8772,WHITE,202,b2b3,b2b3,b2b3
8773,WHITE,123,f1e1,f1e1,f1e1
8774,WHITE,50,c1f4,c1f4,c1f4
8775,WHITE,77,d1d2,d1d2,d1d2
8776,WHITE,668,f4g5,f4g5,f4g5
8777,WHITE,896,g5e3,g5e3,g5e3
8778,WHITE,294,f2f3,f2f3,f2f3
8779,WHITE,339,h2h3,h2h3,h2h3
8780,WHITE,503,g3g4,g3g4,g3g4
8781,WHITE,20,a1d1,a1d1,a1d1
8782,WHITE,479,f3f4,f3f4,f3f4
8783,WHITE,463,e3f2,e3f2,e3f2
8784,WHITE,669,f4f5,f4f5,f4f5
8785,WHITE,290,f2h4,f2h4,f2h4
8786,WHITE,712,h4e7,h4e7,h4e7
8787,WHITE,1595,d4b5,d4b5,d4b5
8788,BLACK,291,f2f4,c7c5,c7c5
8789,BLACK,271,e2e3,d7d6,d7d6
8790,BLACK,670,f4e5,c5d4,c5d4
8791,BLACK,1460,b1c3,g8f6,g8f6
8792,BLACK,339,h2h3,a7a6,a7a6
8793,BLACK,245,d2d4,e7e5,e7e5
8794,BLACK,314,g2g4,b7b5,b7b5
8795,BLACK,118,f1g2,c8b7,c8b7
8796,BLACK,1481,g1e2,b8d7,b8d7
8797,BLACK,55,c1d2,f8e7,f8e7
8798,BLACK,693,g4g5,b5b4,b5b4
8799,BLACK,318,g2f3,b7c6,b7c6
8800,WHITE,245,d2d4,d2d4,d2d4
8801,WHITE,222,c2c4,c2c4,c2c4
8802,WHITE,1460,b1c3,b1c3,b1c3
8803,WHITE,1480,g1f3,g1f3,g1f3
8804,WHITE,268,e2e4,e2e4,e2e4
8805,WHITE,1559,f3d4,f3d4,f3d4
8806,WHITE,317,g2g3,g2g3,g2g3
8807,WHITE,118,f1g2,f1g2,f1g2
8808,WHITE,1,O-O,O-O,e1g1
8809,WHITE,1532,c3d5,c3d5,c3d5
8810,WHITE,1644,d5e7,d5e7,d5e7
8811,WHITE,123,f1e1,f1e1,f1e1
8812,WHITE,294,f2f3,f2f3,f2f3
8813,WHITE,52,c1e3,c1e3,c1e3
8814,WHITE,77,d1d2,d1d2,d1d2
8815,WHITE,503,g3g4,g3g4,g3g4
8816,WHITE,200,b2b4,b2b4,b2b4
8817,WHITE,339,h2h3,h2h3,h2h3
8818,WHITE,1594,d4f5,d4f5,d4f5
8819,WHITE,455,e3d4,e3d4,e3d4
8820,WHITE,479,f3f4,f3f4,f3f4
8821,WHITE,248,d2d3,d2d3,d2d3
8822,WHITE,694,g4f5,g4f5,g4f5
8823,WHITE,615,d4e5,d4e5,d4e5
8824,WHITE,589,c4d5,c4d5,c4d5
8825,WHITE,20,a1d1,a1d1,a1d1
8826,WHITE,832,e5f6,e5f6,e5f6
8827,WHITE,89,e1e5,e1e5,e1e5
8828,WHITE,313,g2d5,g2d5,g2d5
8829,WHITE,820,d5b3,d5b3,d5b3
8830,WHITE,840,e5b5,e5b5,e5b5
8831,WHITE,140,g1g2,g1g2,g1g2
8832,WHITE,319,g2h2,g2h2,g2h2
8833,WHITE,248,d2d3,d2d3,d2d3
8834,WHITE,1462,b1d2,b1d2,b1d2
8835,WHITE,1480,g1f3,g1f3,g1f3
8836,WHITE,317,g2g3,g2g3,g2g3
8837,WHITE,118,f1g2,f1g2,f1g2
8838,WHITE,1,O-O,O-O,e1g1
8839,WHITE,268,e2e4,e2e4,e2e4
8840,WHITE,428,d3e4,d3e4,d3e4
8841,WHITE,1498,d2c4,d2c4,d2c4
8842,WHITE,643,e4e5,e4e5,e4e5
8843,WHITE,225,c2c3,c2c3,c2c3
8844,WHITE,200,b2b4,b2b4,b2b4
8845,WHITE,72,d1a4,d1a4,d1a4
8846,WHITE,1585,c4b6,c4b6,c4b6
8847,WHITE,552,a4b4,a4b4,a4b4
8848,WHITE,405,c3b4,c3b4,c3b4
8849,WHITE,1556,f3g5,f3g5,f3g5
8850,WHITE,1669,g5f7,g5f7,g5f7
8851,WHITE,1755,f7h8,f7h8,f7h8
8852,WHITE,48,c1g5,c1g5,c1g5
8853,WHITE,21,a1c1,a1c1,a1c1
8854,WHITE,124,f1d1,f1d1,f1d1
8855,WHITE,566,b4b5,b4b5,b4b5
8856,WHITE,755,b5c6,b5c6,b5c6
8857,WHITE,971,c6b7,c6b7,c6b7
8858,WHITE,245,d2d4,d2d4,d2d4
8859,WHITE,1480,g1f3,g1f3,g1f3
8860,WHITE,50,c1f4,c1f4,c1f4
8861,WHITE,271,e2e3,e2e3,e2e3
8862,WHITE,1460,b1c3,b1c3,b1c3
8863,WHITE,1559,f3d4,f3d4,f3d4
8864,WHITE,181,a2a3,a2a3,a2a3
8865,WHITE,1593,d4c6,d4c6,d4c6
8866,WHITE,670,f4e5,f4e5,f4e5
8867,WHITE,120,f1e2,f1e2,f1e2
8868,WHITE,1,O-O,O-O,e1g1
8869,WHITE,1535,c3a4,c3a4,c3a4
8870,WHITE,225,c2c3,c2c3,c2c3
8871,WHITE,829,e5g7,e5g7,e5g7
8872,WHITE,200,b2b4,b2b4,b2b4
8873,WHITE,404,c3c4,c3c4,c3c4
8874,WHITE,71,d1d4,d1d4,d1d4
8875,WHITE,622,d4c4,d4c4,d4c4
8876,WHITE,566,b4b5,b4b5,b4b5
8877,WHITE,756,b5b6,b5b6,b5b6
8878,WHITE,1575,a4c5,a4c5,a4c5
8879,WHITE,596,c4d4,c4d4,c4d4
8880,WHITE,124,f1d1,f1d1,f1d1
8881,WHITE,627,d4c3,d4c3,d4c3
8882,WHITE,22,a1b1,a1b1,a1b1
8883,WHITE,1640,c5e4,c5e4,c5e4
8884,WHITE,272,e2d3,e2d3,e2d3
8885,WHITE,74,d1d3,d1d3,d1d3
8886,WHITE,419,d3d8,d3d8,d3d8
8887,WHITE,402,c3a5,c3a5,c3a5
8888,WHITE,739,a5e5,a5e5,a5e5
8889,WHITE,245,d2d4,d2d4,d2d4
8890,WHITE,1480,g1f3,g1f3,g1f3
8891,WHITE,50,c1f4,c1f4,c1f4
8892,WHITE,271,e2e3,e2e3,e2e3
8893,WHITE,455,e3d4,e3d4,e3d4
8894,WHITE,225,c2c3,c2c3,c2c3
8895,WHITE,1462,b1d2,b1d2,b1d2
8896,WHITE,75,d1b3,d1b3,d1b3
8897,WHITE,117,f1d3,f1d3,f1d3
8898,WHITE,1,O-O,O-O,e1g1
8899,WHITE,1557,f3e5,f3e5,f3e5
8900,WHITE,389,b3c2,b3c2,b3c2
8901,WHITE,123,f1e1,f1e1,f1e1
8902,WHITE,181,a2a3,a2a3,a2a3
8903,WHITE,668,f4g5,f4g5,f4g5
8904,WHITE,1654,e5g6,e5g6,e5g6
8905,WHITE,1499,d2f3,d2f3,d2f3
8906,WHITE,894,g5f4,g5f4,g5f4
8907,WHITE,230,c2e2,c2e2,c2e2
8908,WHITE,680,f4e3,f4e3,f4e3
8909,WHITE,317,g2g3,g2g3,g2g3
8910,WHITE,359,a3a4,a3a4,a3a4
8911,WHITE,1557,f3e5,f3e5,f3e5
8912,WHITE,544,a4b5,a4b5,a4b5
8913,WHITE,453,e3f4,e3f4,e3f4
8914,WHITE,1655,e5c6,e5c6,e5c6
8915,WHITE,667,f4d6,f4d6,f4d6
8916,WHITE,427,d3b5,d3b5,d3b5
8917,WHITE,768,b5d3,b5d3,b5d3
8918,WHITE,5,a1a7,a1a7,a1a7
8919,WHITE,1120,a7a6,a7a6,a7a6
8920,WHITE,106,e1a1,e1a1,e1a1
8921,WHITE,7,a1a6,a1a6,a1a6
8922,WHITE,337,h2h4,h2h4,h2h4
8923,WHITE,200,b2b4,b2b4,b2b4
8924,WHITE,566,b4b5,b4b5,b4b5
8925,WHITE,278,e2b2,e2b2,e2b2
8926,WHITE,756,b5b6,b5b6,b5b6
8927,WHITE,201,b2c3,b2c3,b2c3
8928,WHITE,427,d3b5,d3b5,d3b5
8929,WHITE,923,a6a8,a6a8,a6a8
8930,WHITE,143,g1f1,g1f1,g1f1
8931,WHITE,753,b5d7,b5d7,b5d7
8932,WHITE,946,b6b7,b6b7,b6b7
8933,WHITE,1179,d7c8,d7c8,d7c8
8934,WHITE,1810,b7b8q,b7b8q,b7b8q
8935,WHITE,1296,a8b8,a8b8,a8b8
8936,WHITE,120,f1e2,f1e2,f1e2
8937,WHITE,716,h4g5,h4g5,h4g5
8938,WHITE,1317,b8a8,b8a8,b8a8
8939,WHITE,1341,c8b7,c8b7,c8b7
8940,WHITE,1141,b7c6,b7c6,b7c6
8941,WHITE,1300,a8a6,a8a6,a8a6
8942,WHITE,271,e2e3,e2e3,e2e3
8943,BLACK,245,d2d4,e7e5,e7e5
8944,BLACK,1480,g1f3,b8c6,b8c6
8945,BLACK,1460,b1c3,g8f6,g8f6
8946,BLACK,1532,c3d5,f6e4,f6e4
8947,BLACK,1650,d5e3,e4d6,e4d6
8948,BLACK,270,e2f3,d7c6,d7c6
8949,BLACK,1551,e3c4,d6f5,d6f5
8950,BLACK,82,d1e1,e8d8,e8d8
8951,BLACK,120,f1e2,c8d7,c8d7
8952,BLACK,102,e1f1,d8c8,d8c8
8953,BLACK,1590,c4d2,f5e7,f5e7
8954,BLACK,282,e2d1,d7e8,d7e8
8955,BLACK,317,g2g3,b7b6,b7b6
8956,BLACK,179,a2a4,h7h5,h7h5
8957,BLACK,544,a4b5,h5g4,h5g4
8958,BLACK,222,c2c4,f7f5,f7f5
8959,BLACK,201,b2c3,g7f6,g7f6
8960,BLACK,76,d1e2,e8d7,e8d7
8961,BLACK,1497,d2e4,e7d5,e7d5
8962,BLACK,52,c1e3,f8d6,f8d6
8963,BLACK,20,a1d1,h8e8,h8e8
8964,BLACK,480,f3e4,c6d5,c6d5
8965,BLACK,84,d1b1,e8g8,e8g8
8966,BLACK,404,c3c4,f6f5,f6f5
8967,BLACK,33,b1b3,g8g6,g8g6
8968,BLACK,380,b3b4,g6g5,g6g5
8969,BLACK,566,b4b5,g5g4,g5g4
8970,BLACK,453,e3f4,d6c5,d6c5
8971,BLACK,118,f1g2,c8b7,c8b7
8972,BLACK,169,h1a1,a8h8,a8h8
8973,BLACK,22,a1b1,h8g8,h8g8
8974,BLACK,680,f4e3,c5d6,c5d6
8975,BLACK,29,b1b5,g8g4,g8g4
8976,BLACK,291,f2f4,c7c5,c7c5
8977,BLACK,270,e2f3,d7c6,d7c6
8978,BLACK,465,e3d2,d6e7,d6e7
8979,BLACK,243,d2a5,e7h4,e7h4
8980,BLACK,643,e4e5,d5d4,d5d4
8981,BLACK,670,f4e5,c5d4,c5d4
8982,WHITE,245,d2d4,d2d4,d2d4
8983,WHITE,1480,g1f3,g1f3,g1f3
8984,WHITE,50,c1f4,c1f4,c1f4
8985,WHITE,271,e2e3,e2e3,e2e3
8986,WHITE,1460,b1c3,b1c3,b1c3
8987,WHITE,339,h2h3,h2h3,h2h3
8988,WHITE,617,d4c5,d4c5,d4c5
8989,WHITE,120,f1e2,f1e2,f1e2
8990,WHITE,670,f4e5,f4e5,f4e5
8991,WHITE,844,e5d4,e5d4,e5d4
8992,WHITE,1533,c3b5,c3b5,c3b5
8993,WHITE,222,c2c4,c2c4,c2c4
8994,WHITE,1635,b5a3,b5a3,b5a3
8995,WHITE,1523,a3c4,a3c4,a3c4
8996,WHITE,1587,c4a5,c4a5,c4a5
8997,WHITE,1626,a5b7,a5b7,a5b7
8998,WHITE,1,O-O,O-O,e1g1
8999,WHITE,75,d1b3,d1b3,d1b3
9000,WHITE,21,a1c1,a1c1,a1c1
9001,WHITE,179,a2a4,a2a4,a2a4
9002,WHITE,1556,f3g5,f3g5,f3g5
9003,WHITE,270,e2f3,e2f3,e2f3
9004,WHITE,1670,g5e6,g5e6,g5e6
9005,WHITE,375,b3e6,b3e6,b3e6
9006,WHITE,1028,e6a6,e6a6,e6a6
9007,WHITE,615,d4e5,d4e5,d4e5
9008,BLACK,222,c2c4,f7f5,f7f5
9009,BLACK,1460,b1c3,g8f6,g8f6
9010,BLACK,202,b2b3,g7g6,g7g6
9011,BLACK,57,c1b2,f8g7,f8g7
9012,BLACK,1,O-O,O-O,e8g8
9013,BLACK,271,e2e3,d7d6,d7d6
9014,BLACK,337,h2h4,a7a5,a7a5
9015,BLACK,294,f2f3,c7c6,c7c6
9016,BLACK,1479,g1h3,b8a6,b8a6
9017,BLACK,1532,c3d5,f6e4,f6e4
9018,BLACK,589,c4d5,f5e4,f5e4
9019,BLACK,454,e3e4,d6d5,d6d5
9020,BLACK,480,f3e4,c6d5,c6d5
9021,BLACK,807,d5c6,e4f3,e4f3
9022,BLACK,1570,h3g5,a6b4,a6b4
9023,BLACK,114,f1c4,c8f5,c8f5
9024,BLACK,1670,g5e6,b4d3,b4d3
9025,BLACK,1706,e6g7,d3b2,d3b2
9026,BLACK,43,b1a1,g8h8,g8h8
9027,BLACK,94,e1g3,d8b6,d8b6
9028,BLACK,501,g3e5,b6d4,b6d4
9029,BLACK,197,b2e5,g7d4,g7d4
9030,BLACK,47,c1c6,f8f3,f8f3
9031,BLACK,165,h1e1,a8d8,a8d8
9032,BLACK,832,e5f6,d4c3,d4c3
9033,BLACK,1761,g7e8,b2d1,b2d1
9034,BLACK,967,c6c8,f3f1,f3f1
9035,BLACK,1784,e8d6,d1e3,d1e3
9036,BLACK,245,d2d4,e7e5,e7e5
9037,BLACK,1480,g1f3,b8c6,b8c6
9038,BLACK,1460,b1c3,g8f6,g8f6
9039,BLACK,1532,c3d5,f6e4,f6e4
